,student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,hobbies,siblings,father_income,mother_income,soft_skills,python_skill,excel_skill,sql_skill,addr_postal,addr_district,addr_city
118,119,,22.0,Female,,+998654635098,Port Andrew,sharonbrooks@hotmail.com,,Python,110,active,0.0,excellent,61.0,2020-10-11 10:46:14,"Barryborough 13-kv, dom 6, Tashkent","think, establish",2.0,335.0,1288.0,"stop, modern",2.0,2.0,2.0,,,Tashkent
119,120,Raymond Stewart,,Unknown,76.0,,Alexanderhaven,invalid_email,,Other,,active,,good,7300.0,,,"loss, own",5.0,593.0,527.0,"foot, town",2.0,1.0,5.0,,,
120,121,Andrew Mcdowell,18.0,Unknown,,+998380297460,Isaacshire,,,Data Science,110,pending,-2.0,,194.0,,,,,,,,,,,,,
121,122,Glenn Jordan,21.0,Female,90.0,+998461618310,Jonesbury,invalid_email,,Data Science,110,inactive,1.55,,152.0,,,"manage, senior",4.0,1201.0,902.0,"artist, bit",1.0,1.0,3.0,,,
122,123,Chelsea Thomas,18.0,Female,71.0,,New Hayleymouth,invalid_email,,Other,,pending,,good,58.0,,"55540 Wilson Islands, West Steventon",,,,,,,,,,,
123,124,,,Male,,,Lake Denisemouth,invalid_email,1994-04-23 00:00:00,Data Science,,pending,-2.0,average,199.0,,"East Andrewshire 1-kv, dom 31, Tashkent",,,,,,,,,,,Tashkent
124,125,,,Female,90.0,+998445818285,Joneston,invalid_email,2004-06-24 00:00:00,Python,110,active,15.5,excellent,174.0,,UZ 100418 Tashkent West Angelafort,"worker, rise",4.0,668.0,1032.0,"debate, chair",4.0,2.0,4.0,100418.0,,Tashkent
125,126,Mark Scott,21.0,Unknown,79.0,+998112817987,Port Carolyn,invalid_email,2008-05-21 00:00:00,Data Science,87,pending,0.0,excellent,299.0,,,"bed, agree",4.0,431.0,751.0,"town, expect",2.0,1.0,1.0,,,
126,127,Lindsey Jacobs,20.0,Unknown,81.0,,Bushmouth,invalid_email,1993-07-10 00:00:00,Data Science,87,pending,,excellent,293.0,2023-03-29 08:13:59,"Apartment 41, Lake Patriciaborough district, Tashkent, UZ, 100625",,,,,,,,,100625.0,Lake Patriciaborough district,Tashkent
127,128,Michael Gay,20.0,Male,83.0,+998800476884,East Carlaville,invalid_email,,Other,110,active,0.0,,286.0,,UZ 100183 Tashkent Padillaborough,"campaign, create",3.0,676.0,844.0,"coach, support",1.0,2.0,4.0,100183.0,,Tashkent
128,129,Jeffrey Murphy,19.0,Female,88.0,+998538440650,North Jessica,,,Python,110,pending,,good,222.0,,"1902 William Causeway Apt. 941, South Melissa",,,,,,,,,,,
129,130,Tamara Nguyen,22.0,Female,90.0,,South Nathanberg,invalid_email,,Python,63,inactive,-2.0,,228.0,2023-04-22 01:12:38,"Apartment 22, Gillside district, Tashkent, UZ, 100582",,,,,,,,,100582.0,Gillside district,Tashkent
130,131,Maxwell Dickson,18.0,Female,100.0,+998665036519,West Ricardo,,,Python,110,pending,-2.0,excellent,205.0,,,,,,,,,,,,,
131,132,,19.0,Female,,,West Jacobmouth,invalid_email,1981-03-22 00:00:00,Python,87,pending,0.0,good,29000.0,,,"vote, poor",1.0,961.0,1331.0,"far, safe",4.0,4.0,2.0,,,
132,133,,20.0,Female,79.0,,Whiteburgh,,,Python,,inactive,0.0,excellent,142.0,2023-09-27 02:09:07,UZ 100829 Tashkent Robertton,,,,,,,,,100829.0,,Tashkent
133,134,,21.0,Female,77.0,,Woodmouth,,,Other,110,pending,-2.0,good,9400.0,,"Apartment 50, North Daniel district, Tashkent, UZ, 100874",,,,,,,,,100874.0,North Daniel district,Tashkent
134,135,Victoria Davidson,,Female,92.0,+998823528541,Jessicatown,invalid_email,1981-11-05 00:00:00,Other,110,inactive,-2.0,average,12900.0,,"Apartment 10, Port Brittney district, Tashkent, UZ, 100582","catch, interesting",0.0,1007.0,1457.0,"environment, understand",5.0,2.0,2.0,100582.0,Port Brittney district,Tashkent
135,136,Thomas Dillon,20.0,Female,50.0,+998291253095,Zhangbury,invalid_email,,Python,77,inactive,,excellent,126.0,,UZ 100820 Tashkent West John,"born, quality",1.0,1346.0,1186.0,"positive, shoulder",3.0,1.0,3.0,100820.0,,Tashkent
136,137,Dylan Rodriguez,,Unknown,75.0,,North Luketown,invalid_email,,Data Science,113,inactive,0.0,,154.0,2022-10-30 17:18:51,"Apartment 40, Jonesborough district, Tashkent, UZ, 100895","bed, customer",4.0,1009.0,1110.0,"various, son",5.0,1.0,4.0,100895.0,Jonesborough district,Tashkent
137,138,Brianna Wong,,Unknown,87.0,,Sototon,invalid_email,2021-03-18 12:44:57,Python,110,inactive,-2.0,excellent,111.0,,,"sea, guy",4.0,1344.0,1336.0,"past, during",4.0,5.0,2.0,,,
138,139,,22.0,Unknown,90.0,+998413490200,Georgestad,kgreen@ortega.com,,Python,,inactive,-2.0,,86.0,,UZ 100502 Tashkent West Jennifer,"every, small",4.0,496.0,1240.0,"green, there",3.0,2.0,5.0,100502.0,,Tashkent
139,140,Ann Young,20.0,Unknown,90.0,+998901742234,North Leestad,,2022-02-05 12:58:07,Python,,active,15.5,excellent,171.0,1984-02-01 14:56:00,"Apartment 50, Kimberlychester district, Tashkent, UZ, 100258",,,,,,,,,100258.0,Kimberlychester district,Tashkent
140,141,Zachary Thornton,20.0,Unknown,,+998350668910,Stephensonfurt,invalid_email,,Other,,pending,,,218.0,,UZ 100077 Tashkent Aguilarmouth,"order, hour",1.0,903.0,373.0,"smile, check",5.0,4.0,1.0,100077.0,,Tashkent
141,142,David Graves,,Female,90.0,+998966273929,South Johnshire,invalid_email,2020-09-30 11:04:41,Data Science,110,active,15.5,,162.0,,"Martinmouth 11-kv, dom 16, Tashkent",,,,,,,,,,,Tashkent
142,143,,20.0,Female,91.0,+998113824273,Byrdmouth,johnsamy@hotmail.com,,Python,,pending,3.69,excellent,112.0,2022-04-11 12:18:00,"Apartment 39, Tylerland district, Tashkent, UZ, 100293",,,,,,,,,100293.0,Tylerland district,Tashkent
143,144,,21.0,Female,63.0,,Paulchester,invalid_email,,Data Science,110,pending,15.5,,298.0,,"Lake Matthew 4-kv, dom 24, Tashkent",,,,,,,,,,,Tashkent
144,145,,,Unknown,90.0,+998482345778,South Thomasfort,walkerlisa@hotmail.com,,Data Science,69,active,,average,203.0,,"6231 Patrick Inlet, North Robertfurt",,,,,,,,,,,
145,146,Theresa Compton,22.0,Female,90.0,+998035280200,New Andrew,invalid_email,,Data Science,110,inactive,15.5,excellent,146.0,,"East Michaelport 23-kv, dom 49, Tashkent",,,,,,,,,,,Tashkent
146,147,,18.0,Male,90.0,+998470674434,Mitchellton,invalid_email,,Data Science,,inactive,,good,89.0,,"Robertville 11-kv, dom 22, Tashkent",,,,,,,,,,,Tashkent
147,148,Louis Gillespie,20.0,Female,90.0,,Port Marymouth,,,Python,,inactive,,average,175.0,,"Pamelaborough 22-kv, dom 11, Tashkent","point, product",4.0,1056.0,1038.0,"line, dream",4.0,4.0,2.0,,,Tashkent
148,149,,,Male,,+998662097518,Shannonhaven,invalid_email,,Other,110,active,,,297.0,,"Ewingview 29-kv, dom 16, Tashkent","possible, should",5.0,1435.0,1303.0,"public, soldier",1.0,4.0,5.0,,,Tashkent
149,150,,,Unknown,91.0,+998644777354,Jessicaview,invalid_email,2023-08-04 04:14:23,Data Science,69,inactive,,excellent,27300.0,1992-08-10 16:01:00,"Port Beth 17-kv, dom 5, Tashkent",,,,,,,,,,,Tashkent
150,151,Natasha Mayer,20.0,Male,90.0,+998256918559,Millermouth,invalid_email,,Data Science,,active,,good,173.0,,"579 Alyssa Lake, Port Sarah",,,,,,,,,,,
151,152,Andrew Ramirez,20.0,Unknown,90.0,+998755785425,Alicialand,invalid_email,2000-07-25 00:00:00,Data Science,110,inactive,-2.0,excellent,163.0,1991-08-10 03:06:00,"815 Maxwell Pike Apt. 262, Eddiemouth","morning, chair",1.0,367.0,1052.0,"way, level",1.0,2.0,3.0,,,Eddiemouth
152,153,,,Male,90.0,,Lake Nathanport,,,Data Science,,active,15.5,,128.0,1982-07-06 04:56:00,"Frankport 5-kv, dom 9, Tashkent",,,,,,,,,,,Tashkent
153,154,Heather Meyers,21.0,Female,86.0,,East Donaldview,beverly27@martinez.com,,Data Science,87,pending,,,175.0,,,"represent, statement",2.0,1296.0,574.0,"right, land",3.0,1.0,3.0,,,
154,155,John Blevins,,Female,,,West Alicia,invalid_email,,Python,110,pending,15.5,,152.0,,"Apartment 14, East Catherinechester district, Tashkent, UZ, 100015","herself, long",3.0,851.0,1191.0,"meet, site",4.0,3.0,2.0,100015.0,East Catherinechester district,Tashkent
155,156,,,Unknown,83.0,+998939095939,Davidshire,,,Data Science,,active,15.5,average,114.0,,"Andersonfort 14-kv, dom 48, Tashkent","economic, art",3.0,314.0,1066.0,"example, finish",4.0,2.0,5.0,,,Tashkent
156,157,,,Unknown,87.0,+998570610299,Jacksonmouth,invalid_email,,Data Science,110,pending,,excellent,248.0,,"19489 Bradford Hill, North Ericchester","summer, go",4.0,730.0,1199.0,"company, everything",4.0,4.0,1.0,,,
157,158,Sara Arnold,22.0,Male,73.0,+998782110784,Wilsonborough,invalid_email,,Other,93,inactive,0.0,excellent,238.0,2021-01-20 20:37:54,,"southern, various",5.0,461.0,1135.0,"catch, action",4.0,4.0,4.0,,,
158,159,,20.0,Unknown,90.0,,North Michael,invalid_email,2021-03-17 06:27:21,Python,70,pending,,average,259.0,,"Apartment 29, New Hannahton district, Tashkent, UZ, 100981",,,,,,,,,100981.0,New Hannahton district,Tashkent
159,160,Eric Smith,21.0,Female,87.0,,Maryshire,invalid_email,,Data Science,96,inactive,,good,113.0,,,"identify, bag",4.0,420.0,723.0,"heavy, during",4.0,1.0,5.0,,,
160,161,,,Male,50.0,,Davenportshire,,,Python,84,pending,2.92,,223.0,,"Apartment 21, Thomasfurt district, Tashkent, UZ, 100606","campaign, and",4.0,1060.0,1281.0,"until, prepare",1.0,2.0,3.0,100606.0,Thomasfurt district,Tashkent
161,162,Ryan Jones,,Female,67.0,,West Saraborough,invalid_email,2021-10-27 21:48:12,Data Science,,active,4.35,excellent,231.0,,"795 Martinez Springs, Edwardsshire",,,,,,,,,,,Edwardsshire
162,163,Ana Ruiz,,Male,92.0,+998032424417,Andrewston,invalid_email,2022-11-22 08:34:11,Data Science,,pending,3.96,,141.0,,"3281 Kathleen Court, Port Stephenview","animal, wind",2.0,225.0,1014.0,"suggest, question",1.0,4.0,4.0,,,
163,164,Thomas Cohen,21.0,Male,,,Merrittport,ashleywoodard@roberts-reynolds.biz,,Data Science,113,pending,,average,28700.0,,UZ 100220 Tashkent Lake Ronaldshire,,,,,,,,,100220.0,,Tashkent
164,165,Donald Shields,20.0,Unknown,85.0,,South Katelynberg,ucaldwell@yahoo.com,,Python,,inactive,0.0,good,277.0,,"Apartment 9, New Mariahton district, Tashkent, UZ, 100768",,,,,,,,,100768.0,New Mariahton district,Tashkent
165,166,Kathleen Taylor,18.0,Male,90.0,+998162975629,Lake Jason,theresa17@sanchez.com,,Data Science,,active,0.0,excellent,226.0,,"Apartment 6, South Thomas district, Tashkent, UZ, 100972",,,,,,,,,100972.0,South Thomas district,Tashkent
166,167,Michael Ho,20.0,Female,73.0,,West Timothyburgh,invalid_email,2020-11-20 15:35:17,Data Science,110,inactive,,average,266.0,2023-07-21 02:12:29,,,,,,,,,,,,
167,168,Heather Peterson,19.0,Male,90.0,,Cooperside,meyerjean@hotmail.com,,Python,98,inactive,0.0,excellent,262.0,2023-09-14 12:56:04,"Apartment 10, Tracyborough district, Tashkent, UZ, 100253","real, only",0.0,375.0,914.0,"performance, company",4.0,5.0,2.0,100253.0,Tracyborough district,Tashkent
168,169,Jacob Joyce,,Female,90.0,+998805517869,East Kristin,mitchellamy@hotmail.com,,Python,110,pending,,,20100.0,,UZ 100234 Tashkent West Michelle,"according, particularly",2.0,953.0,266.0,"sort, pay",2.0,4.0,2.0,100234.0,,Tashkent
169,170,Ronnie Campbell,20.0,Female,90.0,+998270111518,North Kathryn,invalid_email,,Data Science,78,active,15.5,good,91.0,,UZ 100959 Tashkent Jamesfurt,"thought, shoulder",4.0,344.0,963.0,"care, who",3.0,4.0,1.0,100959.0,,Tashkent
170,171,Mark Torres,22.0,Female,90.0,,Phelpsberg,riveraalexis@lynch.com,1990-10-08 00:00:00,Data Science,,active,,,278.0,,"New Cheryl 19-kv, dom 6, Tashkent","sure, clearly",3.0,997.0,540.0,"woman, eye",3.0,3.0,3.0,,,Tashkent
171,172,Dr. Michael Macias,22.0,Male,83.0,+998943757373,New Paul,invalid_email,1975-12-18 00:00:00,Data Science,110,inactive,,,15400.0,,"Apartment 12, Lake Michael district, Tashkent, UZ, 100053",,,,,,,,,100053.0,Lake Michael district,Tashkent
172,173,Allison Dyer,20.0,Female,64.0,,Josephchester,invalid_email,,Other,,inactive,,excellent,262.0,,UZ 100683 Tashkent Valentinestad,"commercial, war",5.0,605.0,297.0,"story, with",5.0,4.0,2.0,100683.0,,Tashkent
173,174,Teresa Smith,18.0,Unknown,90.0,,New Shane,williamsdavid@woods.info,2023-01-23 06:53:44,Python,110,inactive,4.06,excellent,220.0,2022-12-31 01:23:09,,,,,,,,,,,,
174,175,,,Female,,,Port Dana,,2021-02-15 08:18:04,Other,,inactive,,excellent,16700.0,,,"begin, certain",3.0,502.0,341.0,"sense, firm",3.0,2.0,4.0,,,
175,176,Brian Mcknight,20.0,Female,,+998967777751,South Sandra,invalid_email,,Data Science,,pending,,good,280.0,,"South Paul 12-kv, dom 34, Tashkent","none, guess",4.0,1069.0,1374.0,"computer, ten",3.0,3.0,2.0,,,Tashkent
176,177,Carlos Frazier,,Unknown,,,Port Gracemouth,zrobinson@russell.biz,,Data Science,86,pending,-2.0,excellent,60.0,,"Greeneton 2-kv, dom 50, Tashkent","relationship, newspaper",4.0,1008.0,416.0,"fly, method",2.0,3.0,3.0,,,Tashkent
177,178,Angela Kim,,Female,90.0,,South Crystalland,invalid_email,,Data Science,110,active,4.19,,183.0,2021-01-18 10:54:08,"7357 Kimberly Walks Suite 508, Port Kaylee","require, administration",4.0,1246.0,745.0,"dark, PM",4.0,5.0,5.0,,,
178,179,,19.0,Unknown,69.0,+998816964171,Port Tammy,krobertson@butler.info,,Python,110,pending,,good,122.0,,"Apartment 40, Peterberg district, Tashkent, UZ, 100026","second, their",0.0,673.0,599.0,"think, entire",5.0,1.0,3.0,100026.0,Peterberg district,Tashkent
179,180,,,Unknown,,+998713218668,Janetstad,invalid_email,1975-03-08 00:00:00,Python,118,inactive,,good,157.0,2023-02-13 11:39:13,"Apartment 15, West Brian district, Tashkent, UZ, 100756","kid, mention",5.0,1346.0,952.0,"alone, thousand",3.0,5.0,1.0,100756.0,West Brian district,Tashkent
180,181,,22.0,Female,,+998783493526,Christophermouth,ssmall@reynolds-miller.com,,Python,,active,,excellent,27600.0,,"Apartment 12, Davidtown district, Tashkent, UZ, 100617","letter, many",1.0,928.0,683.0,"hotel, company",1.0,2.0,1.0,100617.0,Davidtown district,Tashkent
181,182,,,Unknown,69.0,+998868742963,Joshuaborough,zrodriguez@briggs.com,,Python,114,pending,0.0,average,294.0,2022-06-13 08:47:01,"Apartment 14, Jenniferview district, Tashkent, UZ, 100408",,,,,,,,,100408.0,Jenniferview district,Tashkent
182,183,Larry Pierce,,Female,,+998850065058,Tinafurt,,,Data Science,,pending,0.0,average,74.0,,"Apartment 14, North Jose district, Tashkent, UZ, 100999",,,,,,,,,100999.0,North Jose district,Tashkent
183,184,,22.0,Female,,,North Nancy,invalid_email,,Python,,inactive,15.5,,207.0,2022-08-24 21:44:32,"Reevesside 25-kv, dom 20, Tashkent",,,,,,,,,,,Tashkent
184,185,,18.0,Unknown,64.0,+998878689120,Brownchester,invalid_email,2021-03-29 23:45:46,Other,110,pending,0.0,excellent,95.0,,,"partner, smile",2.0,674.0,715.0,"movement, knowledge",4.0,1.0,2.0,,,
185,186,Michael Taylor,19.0,Unknown,95.0,+998172248049,South Jamie,invalid_email,,Other,95,active,1.46,average,81.0,2023-10-26 10:29:45,"2870 Gamble Fall, Fordview","foreign, foot",5.0,1007.0,565.0,"themselves, medical",1.0,2.0,1.0,,,Fordview
186,187,,19.0,Female,75.0,,Castromouth,trevor37@jordan.com,2021-08-12 15:28:09,Data Science,,active,,,104.0,,"Apartment 13, Marymouth district, Tashkent, UZ, 100299","population, instead",4.0,396.0,566.0,"pay, field",1.0,2.0,1.0,100299.0,Marymouth district,Tashkent
187,188,Gregory Duffy,20.0,Female,77.0,+998951012002,New Ashleyburgh,invalid_email,,Other,,active,-2.0,average,291.0,2021-03-02 00:56:44,"540 Gonzalez Junction Apt. 632, Nelsonview","series, really",1.0,766.0,743.0,"employee, face",1.0,2.0,2.0,,,Nelsonview
188,189,Jennifer Delgado,20.0,Unknown,66.0,,Robinsonchester,,,Other,,pending,,excellent,108.0,,"New Sean 1-kv, dom 18, Tashkent",,,,,,,,,,,Tashkent
189,190,Kurt Price,,Female,85.0,+998212068212,Ashleyburgh,peter22@gmail.com,,Other,,inactive,-2.0,good,25600.0,,"Jonesstad 28-kv, dom 20, Tashkent","teach, federal",2.0,419.0,744.0,"create, have",5.0,2.0,5.0,,,Tashkent
190,191,John West,,Unknown,90.0,,New Charles,carterjeffrey@sullivan.com,,Data Science,110,inactive,15.5,good,117.0,,,,,,,,,,,,,
191,192,Scott Bradley,21.0,Female,82.0,,New Patriciaborough,smallrachel@yahoo.com,,Data Science,110,inactive,,good,100.0,,"5846 Erin Glens, Port Kristen","them, clear",1.0,339.0,584.0,"become, run",4.0,4.0,4.0,,,
192,193,Mrs. Kelly Turner,,Male,92.0,+998659050803,East Willie,invalid_email,1993-09-24 00:00:00,Data Science,110,pending,1.12,excellent,214.0,,"Apartment 28, Jillianview district, Tashkent, UZ, 100658","inside, become",2.0,1211.0,701.0,"forget, space",4.0,2.0,3.0,100658.0,Jillianview district,Tashkent
193,194,Kristen Mercer,,Female,86.0,+998864286152,Frankmouth,invalid_email,,Data Science,110,inactive,15.5,,97.0,,UZ 100904 Tashkent Xavierton,"sport, office",4.0,487.0,978.0,"himself, those",5.0,4.0,4.0,100904.0,,Tashkent
194,195,,20.0,Female,62.0,,South Christopherbury,invalid_email,2025-03-18 00:00:00,Python,110,active,3.69,excellent,16600.0,2023-03-29 23:18:22,"8258 Kristin Place, Allenview","base, either",0.0,874.0,1078.0,"reach, white",2.0,5.0,4.0,,,Allenview
195,196,,,Female,65.0,+998293145854,New Virginiamouth,invalid_email,,Data Science,110,pending,,,16000.0,2020-12-22 13:41:32,UZ 100451 Tashkent North Stephanieborough,"again, wish",0.0,975.0,1213.0,"our, many",1.0,2.0,4.0,100451.0,,Tashkent
196,197,,20.0,Unknown,51.0,+998544547692,Bradfordborough,invalid_email,,Other,110,pending,15.5,good,209.0,2022-12-24 14:58:19,,,,,,,,,,,,
197,198,Kayla Graham,20.0,Female,58.0,+998381927344,Lake Christinehaven,invalid_email,,Python,80,active,,excellent,65.0,,,,,,,,,,,,,
198,199,Sheila Stafford,18.0,Unknown,66.0,,Hamiltonstad,,,Data Science,,inactive,0.0,excellent,146.0,,"New Josephville 1-kv, dom 23, Tashkent","will, prove",0.0,1178.0,319.0,"rather, reflect",5.0,2.0,2.0,,,Tashkent
199,200,Tyler Ramos,20.0,Female,,,New Christina,michael32@williams.com,1985-02-05 00:00:00,Python,,active,3.91,average,111.0,2021-06-25 20:03:57,"Michaelborough 6-kv, dom 31, Tashkent","media, bill",3.0,832.0,485.0,"dog, red",5.0,1.0,2.0,,,Tashkent
200,201,,20.0,Female,,,Matthewtown,jamie54@patel-carter.biz,,Other,110,active,2.45,good,264.0,,,,,,,,,,,,,
201,202,Hayley Martinez,,Female,90.0,+998285927556,Port Paulville,,2023-10-11 02:36:48,Data Science,,inactive,15.5,excellent,299.0,,UZ 100922 Tashkent East Nicholas,"skin, once",5.0,709.0,492.0,"capital, note",4.0,4.0,5.0,100922.0,,Tashkent
202,203,,,Female,90.0,+998428347225,Lake Robertbury,invalid_email,,Python,,inactive,0.0,good,93.0,,"094 Mark Fork, Matthewmouth","south, address",0.0,230.0,298.0,"reflect, ready",1.0,4.0,1.0,,,Matthewmouth
203,204,,,Female,90.0,,Port Laurenborough,invalid_email,,Data Science,,inactive,-2.0,good,160.0,,"Charlesburgh 23-kv, dom 41, Tashkent",,,,,,,,,,,Tashkent
204,205,Kathryn Allen,20.0,Female,95.0,+998062196684,New Kevinton,invalid_email,1977-02-10 00:00:00,Python,77,pending,,excellent,14500.0,,,"ground, whether",4.0,958.0,999.0,"performance, shoulder",1.0,1.0,1.0,,,
205,206,Tyler Wright,20.0,Unknown,95.0,,Lucasland,invalid_email,,Python,110,pending,-2.0,,6900.0,,"Apartment 42, Smithborough district, Tashkent, UZ, 100017","child, yard",0.0,260.0,371.0,"half, address",4.0,4.0,4.0,100017.0,Smithborough district,Tashkent
206,207,Stephen Gordon,21.0,Female,90.0,+998901791407,East Monicastad,tdonovan@hall.biz,,Data Science,,pending,-2.0,good,131.0,,"00705 Terrance Street Apt. 121, Christinaport","training, while",5.0,824.0,1000.0,"threat, off",2.0,5.0,2.0,,,Christinaport
207,208,Pedro Mcdaniel,,Male,72.0,+998409503087,Lake Linda,garciapamela@gmail.com,,Python,,pending,1.08,average,87.0,,UZ 100020 Tashkent South Anthony,,,,,,,,,100020.0,,Tashkent
208,209,Margaret Peters,19.0,Female,90.0,+998905563076,Lake Jenniferville,melissajohnston@gmail.com,,Data Science,,inactive,,excellent,239.0,,UZ 100583 Tashkent Robertmouth,,,,,,,,,100583.0,,Tashkent
209,210,,,Male,90.0,,New Christopher,invalid_email,,Python,110,inactive,15.5,average,184.0,,"Meaganchester 4-kv, dom 34, Tashkent","sound, respond",3.0,667.0,864.0,"author, join",5.0,5.0,5.0,,,Tashkent
210,211,Thomas Spence,20.0,Unknown,,,Baileymouth,invalid_email,,Python,106,inactive,0.0,good,257.0,,"8175 Davis Mountains, Lake James",,,,,,,,,,,
211,212,Ashley Fuller,21.0,Male,70.0,+998792295034,Timothyborough,,2023-07-08 23:11:13,Python,110,active,0.0,excellent,5400.0,2021-01-10 04:22:02,"Apartment 38, Rachelport district, Tashkent, UZ, 100706","baby, age",3.0,763.0,642.0,"after, production",2.0,2.0,2.0,100706.0,Rachelport district,Tashkent
212,213,Megan Lambert,,Male,75.0,+998559545695,New Michael,invalid_email,2022-11-28 22:39:46,Python,111,pending,-2.0,,15100.0,,"Apartment 27, New Brianshire district, Tashkent, UZ, 100123","avoid, action",0.0,221.0,973.0,"today, interesting",2.0,5.0,4.0,100123.0,New Brianshire district,Tashkent
213,214,Nancy Zimmerman,22.0,Male,90.0,+998807400345,Matthewburgh,invalid_email,,Data Science,110,active,-2.0,,166.0,,UZ 100413 Tashkent Perryhaven,"force, half",5.0,551.0,642.0,"arrive, total",4.0,4.0,5.0,100413.0,,Tashkent
214,215,Joshua Miller,20.0,Female,,,Port Cynthiashire,invalid_email,,Data Science,110,inactive,0.0,average,182.0,,"3347 Huff Flats Suite 397, South Juliantown",,,,,,,,,,,
215,216,,20.0,Male,82.0,+998247939576,New Austinhaven,evansdaniel@hotmail.com,,Python,60,pending,0.0,excellent,242.0,,"31066 Alejandro Terrace Apt. 105, Faithhaven","bar, offer",5.0,653.0,949.0,"morning, coach",2.0,4.0,3.0,,,Faithhaven
216,217,,21.0,Female,73.0,+998041545090,Jarvisview,kylerichardson@dyer.com,,Data Science,83,inactive,,,16200.0,2022-12-05 12:41:59,UZ 100852 Tashkent Lake Samantha,"everybody, there",2.0,1291.0,814.0,"fear, sell",2.0,2.0,1.0,100852.0,,Tashkent
